Crime_ID,Date_Reported,State,City,Crime_Type,Severity,Victim_Age,Victim_Gender,Reported_By,Arrest_Made,Suspect_Age,Suspect_Gender,Outcome,Officer_ID,Response_Time
1532,2020-06-25,Lagos,Ikeja,Homicide,2,49,Male,Citizen,Yes,68.0,Female,In Court,OFF7185,116
1533,2020-06-11,Kaduna,Kaduna North,Assault,1,37,Female,Police,Yes,77.0,Female,Closed,OFF2566,68
1534,2020-11-06,Abuja,Garki,Burglary,5,58,Female,Citizen,No,,,Open,OFF5854,137
1535,2020-06-26,Lagos,Yaba,Homicide,2,62,Female,Media,No,,,In Court,OFF8547,8
1536,2020-11-01,Enugu,Nsukka,Theft,3,80,Female,Police,No,,,In Court,OFF3132,15
1537,2021-08-31,Edo,Benin City,Robbery,2,77,Female,Police,Yes,69.0,Female,In Court,OFF1504,103
1538,2021-07-19,Oyo,Ogbomosho,Theft,5,30,Male,Citizen,No,,,In Court,OFF1085,5
1539,2020-07-24,Kano,Dala,Burglary,3,19,Female,Police,No,,,Open,OFF3068,17
1540,2021-06-02,Delta,Asaba,Assault,2,76,Female,Police,Yes,58.0,Male,In Court,OFF9069,122
1541,2021-11-23,Delta,Warri,Theft,4,49,Male,Media,Yes,66.0,Female,In Court,OFF1419,112
1542,2022-04-09,Edo,Benin City,Theft,3,54,Female,Police,No,,,Open,OFF7073,62
1543,2022-04-08,Lagos,Ikeja,Fraud,5,33,Female,Media,No,,,In Court,OFF4211,167
1544,2022-05-08,Abuja,Wuse,Fraud,3,63,Male,Media,Yes,48.0,Female,Open,OFF3073,106
1545,2020-11-09,Enugu,Awgu,Theft,1,69,Female,Police,Yes,18.0,Male,Closed,OFF3920,69
1546,2020-07-19,Ogun,Abeokuta,Fraud,4,42,Male,Media,Yes,73.0,Female,Closed,OFF5754,144
1547,2020-02-22,Kano,Ungogo,Homicide,2,23,Male,Media,Yes,80.0,Male,Closed,OFF6108,122
1548,2020-03-01,Lagos,Ikeja,Homicide,4,54,Female,Citizen,Yes,79.0,Male,Open,OFF3594,40
1549,2020-05-30,Abuja,Garki,Robbery,1,43,Male,Citizen,Yes,23.0,Female,Open,OFF6326,62
1550,2022-06-13,Lagos,Lekki,Homicide,3,77,Male,Police,No,,,Closed,OFF8504,49
1551,2021-12-27,Lagos,Yaba,Fraud,5,23,Female,Media,No,,,In Court,OFF7847,111
1552,2020-02-21,Kaduna,Kaduna North,Burglary,3,45,Male,Media,No,,,Closed,OFF8232,172
1553,2022-01-15,Delta,Asaba,Theft,1,32,Male,Media,No,,,Open,OFF7340,118
1554,2020-06-28,Delta,Ughelli,Homicide,1,16,Male,Citizen,No,,,Open,OFF8207,139
1555,2022-01-28,Delta,Warri,Robbery,2,60,Female,Citizen,Yes,16.0,Female,Open,OFF7539,46
1556,2020-02-21,Delta,Ughelli,Robbery,2,29,Female,Police,No,,,Open,OFF7561,117
1557,2021-01-11,Lagos,Yaba,Burglary,5,31,Female,Citizen,No,,,Open,OFF1327,167
1558,2021-11-09,Oyo,Iseyin,Burglary,1,67,Male,Citizen,No,,,Open,OFF7409,122
1559,2021-04-11,Ogun,Abeokuta,Burglary,1,20,Female,Citizen,Yes,76.0,Female,Closed,OFF7898,99
1560,2022-09-07,Oyo,Ibadan,Theft,4,64,Male,Citizen,Yes,67.0,Female,Closed,OFF4667,24
1561,2020-08-07,Lagos,Lekki,Assault,2,80,Male,Police,Yes,50.0,Male,Closed,OFF9070,74
1562,2021-10-15,Abuja,Garki,Fraud,1,30,Male,Police,Yes,50.0,Female,Closed,OFF5530,118
1563,2022-08-15,Abuja,Garki,Burglary,5,38,Female,Citizen,Yes,71.0,Male,Open,OFF9269,58
1564,2020-12-22,Rivers,Obio,Homicide,3,19,Female,Police,No,,,In Court,OFF4429,38
1565,2020-02-26,Enugu,Enugu East,Fraud,5,67,Female,Police,No,,,Open,OFF8844,109
1566,2021-09-05,Rivers,Port Harcourt,Burglary,3,74,Male,Media,No,,,Closed,OFF5613,92
1567,2021-03-09,Edo,Benin City,Fraud,5,77,Male,Police,No,,,Closed,OFF8341,72
1568,2022-08-10,Lagos,Yaba,Fraud,2,55,Male,Citizen,No,,,Open,OFF1238,174
1569,2021-07-16,Abuja,Wuse,Homicide,5,66,Female,Police,Yes,61.0,Male,In Court,OFF1322,113
1570,2021-12-20,Enugu,Enugu East,Robbery,1,74,Female,Police,Yes,79.0,Female,Closed,OFF1131,68
1571,2021-10-12,Rivers,Obio,Fraud,4,80,Male,Police,Yes,58.0,Male,In Court,OFF4910,117
1572,2021-12-12,Enugu,Nsukka,Theft,3,29,Male,Police,No,,,Open,OFF9681,57
1573,2020-11-12,Delta,Warri,Assault,5,20,Male,Citizen,No,,,Open,OFF5073,60
1574,2022-09-14,Kaduna,Kafanchan,Homicide,5,40,Female,Media,Yes,17.0,Male,Closed,OFF4262,64
1575,2021-11-11,Kano,Dala,Assault,4,55,Male,Citizen,Yes,77.0,Female,Open,OFF6745,122
1576,2022-03-10,Enugu,Awgu,Assault,4,21,Male,Police,Yes,57.0,Female,Closed,OFF2914,171
1577,2021-11-27,Rivers,Port Harcourt,Robbery,5,43,Male,Media,No,,,Closed,OFF6969,39
1578,2021-04-30,Oyo,Iseyin,Burglary,4,71,Female,Police,No,,,Open,OFF8458,42
1579,2022-04-03,Ogun,Abeokuta,Assault,3,39,Male,Media,No,,,Closed,OFF3803,171
1580,2022-05-10,Rivers,Obio,Robbery,4,76,Male,Media,No,,,Open,OFF8199,30
1581,2020-02-10,Enugu,Enugu East,Theft,3,29,Male,Police,No,,,Open,OFF5251,116
1582,2021-04-21,Delta,Asaba,Robbery,1,75,Female,Media,Yes,46.0,Female,Open,OFF1608,49
1583,2022-04-19,Lagos,Ikeja,Homicide,1,41,Male,Citizen,Yes,74.0,Female,Closed,OFF8581,105
1584,2020-04-30,Abuja,Garki,Robbery,1,79,Female,Media,No,,,In Court,OFF7547,13
1585,2020-07-02,Enugu,Awgu,Assault,2,37,Male,Citizen,No,,,Open,OFF1190,111
1586,2021-08-20,Rivers,Obio,Burglary,2,51,Male,Police,Yes,32.0,Female,Open,OFF7892,42
1587,2022-01-12,Rivers,Port Harcourt,Burglary,5,57,Female,Media,No,,,Closed,OFF8479,86
1588,2022-05-28,Kano,Tarauni,Fraud,2,16,Female,Citizen,No,,,In Court,OFF4952,118
1589,2022-08-14,Kano,Dala,Burglary,1,36,Female,Police,Yes,24.0,Female,In Court,OFF5303,84
1590,2022-02-01,Edo,Benin City,Fraud,3,30,Female,Media,Yes,19.0,Male,In Court,OFF9913,165
1591,2022-08-13,Kano,Ungogo,Robbery,1,62,Female,Citizen,No,,,Closed,OFF4242,111
1592,2021-02-09,Kano,Tarauni,Assault,2,41,Male,Police,No,,,Open,OFF4774,150
1593,2021-07-11,Edo,Benin City,Homicide,1,26,Female,Citizen,Yes,26.0,Male,Closed,OFF1581,155
1594,2020-04-02,Delta,Warri,Assault,2,19,Female,Media,Yes,39.0,Male,In Court,OFF3284,5
1595,2021-07-08,Abuja,Wuse,Theft,5,54,Female,Media,No,,,Closed,OFF5022,51
1596,2020-11-01,Rivers,Bonny,Robbery,3,19,Male,Citizen,Yes,62.0,Male,In Court,OFF4862,176
1597,2021-01-12,Abuja,Maitama,Assault,1,68,Female,Citizen,Yes,34.0,Male,In Court,OFF1687,118
1598,2021-07-27,Ogun,Ijebu Ode,Homicide,4,71,Male,Media,Yes,32.0,Male,In Court,OFF9942,91
1599,2022-06-18,Kano,Dala,Burglary,4,21,Male,Citizen,Yes,41.0,Male,Closed,OFF3936,132
1600,2020-05-17,Ogun,Ijebu Ode,Homicide,3,46,Male,Police,No,,,Open,OFF9455,139
1601,2020-08-07,Enugu,Nsukka,Burglary,2,69,Female,Citizen,Yes,64.0,Female,Open,OFF6587,44
1602,2020-12-21,Ogun,Abeokuta,Burglary,1,21,Female,Citizen,No,,,Open,OFF1416,87
1603,2020-11-24,Delta,Asaba,Theft,4,30,Female,Media,No,,,Open,OFF8602,9
1604,2020-06-21,Kano,Tarauni,Theft,1,68,Female,Police,Yes,16.0,Female,Open,OFF3539,167
1605,2021-04-27,Enugu,Enugu East,Theft,1,66,Female,Media,No,,,Open,OFF7044,179
1606,2020-01-24,Enugu,Nsukka,Robbery,2,57,Male,Media,No,,,Closed,OFF4612,13
1607,2020-07-05,Oyo,Iseyin,Robbery,2,68,Male,Media,Yes,21.0,Male,Closed,OFF9905,52
1608,2022-04-18,Oyo,Iseyin,Homicide,2,46,Female,Media,No,,,Open,OFF7471,93
1609,2022-07-31,Enugu,Enugu East,Fraud,3,30,Male,Police,Yes,75.0,Male,Open,OFF5706,170
1610,2022-06-23,Kaduna,Zaria,Burglary,4,71,Female,Police,Yes,68.0,Female,Open,OFF6305,173
1611,2020-05-23,Delta,Ughelli,Burglary,2,28,Female,Media,Yes,48.0,Female,Closed,OFF9452,22
1612,2022-02-18,Kano,Ungogo,Fraud,1,55,Female,Media,No,,,In Court,OFF4671,180
1613,2020-02-12,Lagos,Ikeja,Fraud,2,79,Male,Police,Yes,52.0,Male,In Court,OFF9867,125
1614,2020-08-17,Kaduna,Zaria,Assault,2,35,Male,Police,Yes,24.0,Male,In Court,OFF2241,147
1615,2021-01-03,Abuja,Garki,Robbery,5,64,Male,Citizen,No,,,Open,OFF8346,112
1616,2020-07-03,Delta,Warri,Robbery,3,17,Female,Media,Yes,80.0,Female,In Court,OFF5944,70
1617,2022-02-16,Delta,Asaba,Robbery,4,49,Female,Media,No,,,Open,OFF5143,176
1618,2021-11-02,Edo,Benin City,Theft,4,45,Male,Police,No,,,In Court,OFF8156,133
1619,2020-03-16,Abuja,Garki,Burglary,4,31,Male,Police,No,,,In Court,OFF7164,25
1620,2020-10-30,Enugu,Nsukka,Assault,4,47,Male,Police,No,,,Closed,OFF1410,67
1621,2020-05-28,Oyo,Iseyin,Homicide,2,51,Female,Police,Yes,15.0,Male,Open,OFF7617,88
1622,2021-11-20,Rivers,Obio,Robbery,3,24,Male,Citizen,No,,,Open,OFF1937,13
1623,2021-01-08,Abuja,Garki,Fraud,3,48,Female,Media,No,,,Open,OFF8355,31
1624,2021-06-03,Ogun,Abeokuta,Theft,2,21,Female,Citizen,Yes,45.0,Male,In Court,OFF9244,148
1625,2020-04-02,Oyo,Ibadan,Fraud,5,22,Female,Police,Yes,64.0,Female,Closed,OFF2045,9
1626,2020-07-02,Kaduna,Kafanchan,Homicide,3,25,Male,Media,Yes,58.0,Female,Closed,OFF8562,119
1627,2022-07-09,Rivers,Bonny,Theft,1,59,Female,Media,No,,,Closed,OFF6510,115
1628,2020-02-06,Lagos,Lekki,Assault,2,40,Female,Media,Yes,52.0,Female,Open,OFF1275,8
1629,2022-01-13,Kaduna,Kaduna North,Fraud,1,54,Female,Police,No,,,In Court,OFF5055,72
1630,2020-04-20,Ogun,Sagamu,Fraud,4,77,Male,Media,No,,,Closed,OFF2779,56
1631,2021-04-26,Rivers,Port Harcourt,Robbery,2,70,Female,Police,Yes,73.0,Female,In Court,OFF6561,64
1632,2020-03-25,Oyo,Iseyin,Burglary,4,34,Female,Citizen,Yes,57.0,Female,In Court,OFF2906,104
1633,2022-09-27,Lagos,Yaba,Fraud,5,62,Female,Media,No,,,Open,OFF7683,42
1634,2020-10-23,Abuja,Maitama,Fraud,1,68,Female,Police,Yes,20.0,Female,Closed,OFF2259,82
1635,2021-11-14,Kaduna,Zaria,Robbery,1,34,Female,Media,Yes,22.0,Male,Closed,OFF1325,140
1636,2020-05-30,Enugu,Awgu,Assault,5,58,Female,Media,No,,,Open,OFF3141,76
1637,2020-12-04,Enugu,Awgu,Homicide,4,61,Male,Media,Yes,40.0,Male,Closed,OFF7659,168
1638,2022-02-17,Oyo,Ogbomosho,Burglary,4,41,Male,Citizen,Yes,29.0,Male,Open,OFF1510,138
1639,2022-04-01,Lagos,Ikeja,Theft,3,58,Female,Citizen,No,,,In Court,OFF8144,67
1640,2021-11-27,Rivers,Obio,Theft,3,60,Female,Media,Yes,63.0,Female,In Court,OFF5829,73
1641,2021-10-17,Ogun,Ijebu Ode,Theft,2,20,Female,Media,No,,,In Court,OFF7395,37
1642,2020-11-23,Rivers,Port Harcourt,Burglary,1,23,Female,Citizen,Yes,26.0,Male,In Court,OFF3709,5
1643,2022-08-18,Abuja,Garki,Homicide,4,29,Female,Citizen,No,,,In Court,OFF1134,100
1644,2020-05-25,Kaduna,Kaduna North,Burglary,1,41,Male,Police,Yes,18.0,Female,Open,OFF3662,35
1645,2020-05-11,Lagos,Ikeja,Fraud,2,46,Male,Citizen,No,,,Open,OFF3632,79
1646,2021-09-23,Kano,Ungogo,Homicide,5,63,Female,Police,No,,,Closed,OFF2692,15
1647,2021-09-04,Ogun,Abeokuta,Homicide,1,33,Male,Media,No,,,In Court,OFF4938,66
1648,2021-07-24,Abuja,Wuse,Robbery,1,50,Male,Media,Yes,74.0,Male,In Court,OFF9221,86
1649,2020-08-31,Oyo,Ogbomosho,Assault,1,75,Female,Police,No,,,Closed,OFF7105,42
1650,2022-01-31,Ogun,Abeokuta,Assault,4,31,Male,Media,No,,,Closed,OFF7884,175
1651,2020-10-18,Delta,Warri,Burglary,1,77,Female,Citizen,Yes,50.0,Female,Closed,OFF9992,79
1652,2022-05-05,Kaduna,Kaduna North,Robbery,4,53,Female,Citizen,Yes,20.0,Male,Open,OFF4767,95
1653,2022-08-21,Oyo,Iseyin,Theft,5,39,Male,Media,No,,,In Court,OFF5458,159
1654,2022-08-26,Kano,Ungogo,Assault,2,64,Female,Police,No,,,Open,OFF8184,111
1655,2020-10-28,Kano,Ungogo,Homicide,2,61,Female,Citizen,Yes,34.0,Female,In Court,OFF1503,106
1656,2022-08-01,Lagos,Ikeja,Theft,1,20,Female,Police,No,,,Open,OFF2464,163
1657,2021-12-11,Kaduna,Zaria,Theft,3,61,Male,Citizen,Yes,68.0,Male,In Court,OFF8485,160
1658,2022-04-08,Lagos,Yaba,Assault,5,64,Male,Police,No,,,Open,OFF3603,17
1659,2020-10-18,Ogun,Abeokuta,Fraud,4,77,Male,Media,Yes,33.0,Female,Open,OFF8584,25
1660,2021-04-15,Kano,Dala,Assault,5,76,Male,Media,Yes,31.0,Female,Open,OFF2732,153
1661,2022-02-17,Delta,Ughelli,Fraud,3,57,Female,Police,No,,,In Court,OFF4798,24
1662,2022-06-02,Kano,Ungogo,Theft,4,37,Male,Media,Yes,30.0,Female,Open,OFF7654,55
1663,2022-01-02,Lagos,Lekki,Burglary,5,34,Female,Police,No,,,In Court,OFF5451,35
1664,2021-07-31,Lagos,Ikeja,Theft,4,48,Female,Police,Yes,22.0,Female,Closed,OFF8883,150
1665,2020-06-09,Abuja,Garki,Theft,5,38,Male,Citizen,Yes,58.0,Female,Closed,OFF3365,139
1666,2020-04-06,Kaduna,Zaria,Homicide,1,28,Female,Media,Yes,44.0,Female,Open,OFF8755,73
1667,2020-05-07,Kano,Dala,Theft,5,64,Female,Police,No,,,In Court,OFF7392,19
1668,2021-01-03,Oyo,Ibadan,Theft,5,57,Female,Police,No,,,Open,OFF6364,175
1669,2022-02-26,Abuja,Garki,Fraud,4,71,Female,Citizen,No,,,Closed,OFF4956,68
1670,2021-12-18,Edo,Ekpoma,Robbery,4,20,Male,Police,Yes,63.0,Female,Open,OFF9906,10
1671,2022-01-21,Enugu,Nsukka,Assault,2,60,Female,Citizen,Yes,31.0,Female,Closed,OFF9809,52
1672,2020-05-24,Rivers,Port Harcourt,Assault,5,22,Female,Media,Yes,56.0,Female,Closed,OFF7071,76
1673,2021-05-10,Kano,Dala,Fraud,4,21,Male,Police,Yes,23.0,Female,In Court,OFF1307,179
1674,2021-11-23,Oyo,Ibadan,Assault,1,17,Female,Citizen,No,,,Open,OFF7504,164
1675,2020-10-08,Delta,Asaba,Fraud,5,61,Female,Police,Yes,20.0,Female,In Court,OFF5800,87
1676,2022-07-07,Kano,Dala,Theft,3,60,Female,Media,No,,,In Court,OFF7037,77
1677,2021-03-19,Abuja,Maitama,Assault,4,63,Male,Media,Yes,42.0,Male,Closed,OFF5982,122
1678,2020-12-29,Oyo,Ogbomosho,Burglary,3,58,Female,Media,No,,,In Court,OFF1662,156
1679,2020-11-16,Delta,Warri,Theft,1,52,Male,Police,Yes,59.0,Female,Open,OFF6483,44
1680,2021-08-30,Abuja,Garki,Robbery,1,57,Male,Citizen,No,,,In Court,OFF1506,57
1681,2021-08-24,Lagos,Lekki,Fraud,1,67,Female,Police,Yes,54.0,Male,Open,OFF8258,168
1682,2021-10-25,Lagos,Ikeja,Robbery,3,43,Female,Media,Yes,57.0,Male,In Court,OFF3793,63
1683,2022-05-27,Oyo,Ibadan,Robbery,3,67,Male,Citizen,No,,,In Court,OFF9925,35
1684,2020-03-23,Enugu,Nsukka,Robbery,2,34,Male,Media,No,,,Open,OFF3987,104
1685,2021-05-10,Ogun,Sagamu,Homicide,5,73,Male,Citizen,Yes,78.0,Female,Open,OFF5951,76
1686,2022-07-13,Kano,Dala,Assault,1,22,Female,Police,Yes,30.0,Female,In Court,OFF5306,127
1687,2020-06-18,Oyo,Iseyin,Fraud,3,62,Female,Police,Yes,17.0,Male,Closed,OFF5715,122
1688,2021-01-21,Ogun,Ijebu Ode,Fraud,2,56,Female,Citizen,No,,,Open,OFF5139,85
1689,2022-08-05,Kaduna,Zaria,Theft,4,41,Male,Citizen,No,,,In Court,OFF7753,63
1690,2020-07-25,Enugu,Awgu,Robbery,1,44,Female,Citizen,Yes,24.0,Male,Open,OFF2678,171
1691,2021-07-23,Kaduna,Zaria,Theft,4,61,Male,Police,No,,,In Court,OFF5418,110
1692,2020-02-08,Ogun,Abeokuta,Robbery,2,16,Male,Citizen,No,,,Closed,OFF6218,70
1693,2021-09-04,Delta,Asaba,Robbery,4,32,Female,Citizen,No,,,Open,OFF8073,106
1694,2020-07-19,Edo,Auchi,Robbery,1,67,Male,Police,No,,,Open,OFF9358,137
1695,2020-10-14,Kano,Ungogo,Assault,2,58,Female,Police,Yes,73.0,Female,In Court,OFF8312,48
1696,2021-03-16,Edo,Ekpoma,Theft,5,26,Male,Citizen,No,,,In Court,OFF1443,68
1697,2021-02-12,Lagos,Ikeja,Homicide,2,34,Male,Media,Yes,29.0,Female,Closed,OFF7000,41
1698,2020-06-24,Kano,Dala,Fraud,1,27,Male,Citizen,No,,,Closed,OFF5635,95
1699,2020-12-03,Lagos,Lekki,Assault,2,53,Female,Media,No,,,In Court,OFF4913,89
1700,2022-05-17,Kaduna,Zaria,Assault,4,54,Female,Citizen,No,,,Open,OFF7585,177
1701,2021-08-16,Delta,Warri,Burglary,2,61,Female,Citizen,Yes,41.0,Male,Open,OFF6845,147
1702,2021-03-23,Delta,Asaba,Assault,4,59,Female,Police,Yes,29.0,Male,Open,OFF6216,99
1703,2021-07-02,Oyo,Ibadan,Homicide,5,19,Male,Citizen,No,,,Closed,OFF9764,38
1704,2020-03-30,Oyo,Iseyin,Homicide,3,44,Male,Police,Yes,58.0,Male,In Court,OFF7676,132
1705,2021-12-11,Abuja,Maitama,Homicide,3,16,Male,Citizen,No,,,Open,OFF5933,16
1706,2021-12-26,Ogun,Ijebu Ode,Homicide,3,55,Male,Citizen,Yes,29.0,Female,Open,OFF8776,103
1707,2021-06-10,Delta,Asaba,Assault,3,38,Male,Police,Yes,33.0,Female,In Court,OFF6984,40
1708,2022-08-29,Ogun,Ijebu Ode,Theft,5,43,Male,Police,Yes,22.0,Male,Closed,OFF4266,78
1709,2022-03-14,Delta,Warri,Fraud,1,47,Female,Citizen,No,,,Open,OFF2911,12
1710,2022-09-26,Kaduna,Zaria,Theft,2,33,Male,Media,No,,,Open,OFF9483,50
1711,2022-03-03,Oyo,Ibadan,Homicide,1,55,Male,Citizen,No,,,In Court,OFF5988,98
1712,2022-01-27,Lagos,Ikeja,Robbery,1,50,Male,Citizen,No,,,Open,OFF4533,146
1713,2021-09-28,Edo,Ekpoma,Assault,5,24,Male,Police,No,,,Closed,OFF4776,12
1714,2020-07-05,Delta,Asaba,Fraud,4,37,Female,Citizen,Yes,44.0,Male,Closed,OFF4853,92
1715,2021-04-11,Rivers,Bonny,Homicide,4,26,Male,Media,Yes,44.0,Female,Open,OFF3346,68
1716,2021-01-02,Edo,Benin City,Burglary,5,27,Male,Citizen,No,,,In Court,OFF5683,5
1717,2020-03-19,Kano,Tarauni,Homicide,2,23,Female,Media,No,,,In Court,OFF6109,160
1718,2022-06-15,Rivers,Port Harcourt,Theft,3,17,Male,Citizen,Yes,28.0,Female,In Court,OFF9684,45
1719,2021-06-12,Abuja,Garki,Assault,3,49,Male,Police,No,,,Closed,OFF5831,145
1720,2021-07-05,Rivers,Bonny,Robbery,4,68,Female,Police,Yes,75.0,Female,In Court,OFF4545,102
1721,2022-04-03,Delta,Asaba,Fraud,1,28,Male,Media,Yes,24.0,Male,Closed,OFF1721,158
1722,2021-03-11,Lagos,Yaba,Homicide,1,57,Female,Citizen,No,,,Closed,OFF4522,40
1723,2022-07-26,Ogun,Abeokuta,Fraud,4,23,Female,Police,No,,,Open,OFF3807,165
1724,2021-10-05,Lagos,Ikeja,Theft,4,80,Female,Citizen,No,,,Open,OFF3713,138
1725,2021-09-03,Enugu,Enugu East,Burglary,1,64,Female,Police,No,,,Open,OFF8755,166
1726,2021-12-12,Kano,Dala,Theft,3,28,Male,Police,No,,,Closed,OFF4304,44
1727,2020-04-17,Ogun,Sagamu,Burglary,5,40,Female,Citizen,No,,,Closed,OFF5140,151
1728,2022-06-14,Ogun,Ijebu Ode,Robbery,4,74,Male,Citizen,No,,,Closed,OFF8715,180
1729,2022-07-23,Kano,Dala,Homicide,2,67,Male,Police,Yes,28.0,Female,In Court,OFF8064,65
1730,2021-12-07,Lagos,Lekki,Robbery,4,47,Female,Citizen,No,,,In Court,OFF4179,34
1731,2020-05-20,Delta,Asaba,Fraud,2,39,Male,Citizen,Yes,38.0,Male,Closed,OFF1986,124
1732,2020-10-14,Oyo,Ogbomosho,Robbery,1,25,Female,Media,No,,,In Court,OFF2183,110
1733,2020-03-07,Rivers,Bonny,Burglary,5,57,Female,Citizen,Yes,68.0,Female,Closed,OFF7926,35
1734,2020-09-23,Rivers,Port Harcourt,Robbery,4,55,Male,Media,No,,,Closed,OFF4335,71
1735,2021-07-22,Ogun,Sagamu,Fraud,2,44,Male,Media,No,,,Closed,OFF5380,88
1736,2022-02-23,Kaduna,Kaduna North,Theft,1,68,Male,Citizen,No,,,In Court,OFF3882,48
1737,2021-05-14,Enugu,Awgu,Fraud,3,15,Female,Police,No,,,In Court,OFF5762,120
1738,2020-12-01,Kano,Dala,Fraud,4,76,Female,Police,Yes,71.0,Male,Closed,OFF8351,167
1739,2021-09-09,Rivers,Bonny,Fraud,4,40,Female,Media,Yes,55.0,Female,Closed,OFF1854,34
1740,2021-03-30,Kaduna,Zaria,Burglary,5,54,Female,Citizen,No,,,In Court,OFF5895,111
1741,2021-11-09,Oyo,Ibadan,Theft,2,46,Female,Police,No,,,Open,OFF7472,132
1742,2020-07-14,Oyo,Iseyin,Fraud,3,66,Female,Police,Yes,76.0,Female,In Court,OFF8973,179
1743,2021-04-02,Abuja,Maitama,Homicide,3,78,Male,Police,No,,,Open,OFF5462,105
1744,2021-07-17,Kano,Dala,Burglary,2,20,Male,Media,Yes,21.0,Female,In Court,OFF9194,66
1745,2020-04-06,Oyo,Ibadan,Burglary,1,50,Male,Police,No,,,In Court,OFF3607,110
1746,2022-07-12,Delta,Warri,Theft,1,49,Male,Media,Yes,64.0,Female,In Court,OFF5561,167
1747,2020-08-18,Ogun,Ijebu Ode,Burglary,5,23,Male,Media,Yes,40.0,Male,Closed,OFF1669,156
1748,2020-02-17,Kaduna,Kafanchan,Burglary,4,75,Male,Citizen,No,,,In Court,OFF6649,49
1749,2022-08-04,Rivers,Bonny,Assault,1,72,Female,Police,No,,,Open,OFF4024,130
1750,2020-11-21,Lagos,Ikeja,Fraud,4,55,Male,Police,No,,,Open,OFF1142,126
1751,2022-08-08,Rivers,Obio,Theft,1,51,Male,Media,No,,,Open,OFF7907,175
1752,2020-03-30,Rivers,Port Harcourt,Burglary,1,16,Male,Police,No,,,Closed,OFF3249,76
1753,2020-03-04,Lagos,Yaba,Theft,4,76,Female,Police,No,,,Open,OFF3814,154
1754,2020-03-13,Kano,Ungogo,Fraud,5,53,Male,Police,No,,,Closed,OFF2560,156
1755,2021-08-29,Ogun,Abeokuta,Burglary,5,44,Male,Media,No,,,In Court,OFF7404,36
1756,2022-02-27,Delta,Ughelli,Homicide,4,29,Male,Media,No,,,Closed,OFF5422,125
1757,2022-07-06,Ogun,Ijebu Ode,Burglary,2,46,Male,Citizen,Yes,60.0,Male,Closed,OFF7316,94
1758,2022-05-18,Kano,Dala,Homicide,4,23,Male,Police,No,,,Closed,OFF6823,118
1759,2021-07-05,Edo,Ekpoma,Assault,2,54,Male,Citizen,Yes,22.0,Male,In Court,OFF6355,157
1760,2020-08-18,Abuja,Garki,Assault,3,27,Female,Citizen,Yes,22.0,Female,Closed,OFF3638,64
1761,2020-07-30,Kaduna,Kaduna North,Burglary,1,28,Female,Police,Yes,53.0,Female,Closed,OFF2110,147
1762,2022-09-19,Kano,Tarauni,Homicide,4,49,Male,Citizen,Yes,37.0,Male,In Court,OFF4307,134
1763,2020-01-10,Edo,Ekpoma,Robbery,5,15,Female,Police,No,,,Open,OFF1004,178
1764,2022-04-17,Rivers,Bonny,Homicide,1,59,Male,Police,Yes,41.0,Male,In Court,OFF4308,120
1765,2020-03-21,Abuja,Garki,Assault,4,46,Male,Police,Yes,50.0,Female,Closed,OFF7156,130
1766,2021-05-29,Kaduna,Kafanchan,Theft,1,58,Female,Citizen,No,,,Open,OFF2690,27
1767,2021-01-03,Kaduna,Zaria,Fraud,4,51,Male,Citizen,No,,,Open,OFF1405,31
1768,2020-04-03,Ogun,Abeokuta,Robbery,4,15,Male,Citizen,Yes,41.0,Male,In Court,OFF6924,150
1769,2022-05-16,Enugu,Enugu East,Assault,1,75,Male,Media,No,,,In Court,OFF2470,95
1770,2020-05-07,Kano,Ungogo,Fraud,2,49,Female,Media,Yes,63.0,Female,Open,OFF3778,56
1771,2022-03-22,Rivers,Obio,Assault,5,36,Female,Police,No,,,Closed,OFF6190,171
1772,2022-03-01,Enugu,Awgu,Burglary,5,68,Female,Media,No,,,In Court,OFF8209,148
1773,2021-05-19,Ogun,Sagamu,Homicide,1,77,Male,Media,No,,,Open,OFF4845,119
1774,2020-07-10,Kaduna,Zaria,Burglary,3,78,Female,Citizen,Yes,60.0,Male,In Court,OFF6510,157
1775,2020-04-02,Ogun,Abeokuta,Burglary,3,80,Female,Media,Yes,39.0,Male,Open,OFF8957,44
1776,2021-06-29,Edo,Auchi,Assault,3,63,Male,Media,No,,,Closed,OFF8682,163
1777,2021-04-09,Rivers,Bonny,Homicide,3,56,Female,Police,Yes,50.0,Male,In Court,OFF6340,180
1778,2022-08-01,Delta,Ughelli,Assault,4,41,Male,Police,No,,,In Court,OFF7399,162
1779,2022-04-01,Kaduna,Kafanchan,Assault,4,29,Female,Citizen,Yes,49.0,Male,Closed,OFF8052,15
1780,2020-06-16,Kano,Dala,Robbery,5,39,Male,Citizen,Yes,53.0,Male,In Court,OFF3899,144
1781,2021-08-17,Enugu,Enugu East,Burglary,1,58,Female,Citizen,Yes,30.0,Male,Open,OFF5423,52
1782,2021-12-01,Abuja,Wuse,Burglary,2,77,Female,Police,Yes,79.0,Female,Closed,OFF5356,169
1783,2022-04-29,Ogun,Ijebu Ode,Homicide,1,59,Male,Citizen,No,,,Closed,OFF9235,12
1784,2021-02-14,Abuja,Maitama,Fraud,5,62,Male,Police,Yes,37.0,Male,Closed,OFF6518,64
